customer_id,customer_name,country,date_of_birth,gender,address,id_number,customer_type,onboarding_date,risk_category
CUS142800,Valentina Park,China,14-11-1950,Female,"395 Queen Boulevard, Guangzhou, China",RA3831211,Individual,24-07-2017,Low
CUS142801,Priya Johnson,Malaysia,15-03-1961,Female,"166 Park Street, Penang, Malaysia",NA2179532,Individual,22-06-2021,Low
CUS142802,A. Ja'Farabadi,Nigeria,25-04-1977,Female,"196 Lake Road, Abuja, Nigeria",LG6002009,Individual,14-06-2015,High
CUS142803,Ahmed Nwosu,Turkey,29-12-1960,Male,"182 River Boulevard, Istanbul, Turkey",OJ7077902,Business,14-03-2021,Low
CUS142804,Isabella Wang,Venezuela,28-11-1995,Female,"424 Queen Street, Barquisimeto, Venezuela",TY9003569,Individual,31-05-2017,Low
CUS142805,Aleksandr Vladimirovich Osadchuk,Iran,10-03-1951,Female,"624 Green Way, Tehran, Iran",SM2917616,Individual,23-05-2022,High
CUS142806,Ingrid Garcia,Brazil,29-12-1973,Female,"286 Central Avenue, São Paulo, Brazil",LM1267617,Individual,27-06-2023,Low
CUS142807,Svetlana Fernandez,UK,10-09-1949,Female,"224 Oak Way, Manchester, UK",FU6231095,Business,13-10-2015,Low
CUS142808,Leila Bakshi,Venezuela,24-07-1975,Female,"813 King Lane, Caracas, Venezuela",NQ2697777,Individual,17-08-2024,Low
CUS142809,Hana Patel,China,15-05-1975,Female,"763 Hill Road, Shanghai, China",MU0241998,Business,06-03-2016,Medium
CUS142810,James Fernandez,Syria,04-08-1986,Male,"907 River Avenue, Aleppo, Syria",MI2577187,Individual,22-01-2024,Low
CUS142811,Kenji Okafor,Turkey,28-10-2002,Male,"298 King Court, Istanbul, Turkey",CU3963245,Individual,04-07-2015,Low
CUS142812,Carlos Diallo,Mexico,02-01-1984,Male,"405 River Boulevard, Puebla, Mexico",LE6324663,Individual,03-01-2015,Low
CUS142813,Ravi Ito,Germany,27-10-1978,Male,"381 Hill Road, Munich, Germany",AW9693934,Individual,19-03-2018,Low
CUS142814,Miriam Müller,Japan,02-09-2004,Female,"656 Park Road, Kyoto, Japan",KO5472652,Individual,15-12-2024,Low
CUS142815,Kwame Nguyen,Indonesia,29-08-1956,Male,"718 Lake Court, Bandung, Indonesia",FS8751956,Individual,25-06-2016,Low
CUS142816,Dmitri Moreira,Venezuela,15-10-2004,Male,"907 Main Way, Valencia, Venezuela",JY4572527,Business,08-06-2022,Medium
CUS142817,Yasmin Ali,Indonesia,25-04-2006,Female,"888 Central Boulevard, Bandung, Indonesia",TA3326150,Individual,29-01-2020,Medium
CUS142818,Alexandria Alexandrioa,United States,13-10-1989,Female,"21 Central Road, New York, United States",JM6901863,Individual,12-10-2017,Medium
CUS142819,Yusuf Johnson,Brazil,23-02-1960,Male,"322 Central Court, São Paulo, Brazil",NJ6540129,Individual,31-08-2020,Low
CUS142820,Maria Brown,Italy,13-01-1983,Female,"152 Central Road, Naples, Italy",OW3061780,Individual,11-03-2023,Low
CUS142821,Elena Diallo,United States,07-05-1968,Female,"67 Queen Drive, New York, United States",AQ1636462,Individual,13-12-2023,Low
CUS142822,Sarah Johnson,United States,16-02-1971,Female,"73 Main Avenue, Miami, United States",KT5715129,Individual,15-06-2020,Medium
CUS142823,Emmanuel Singh,South Africa,23-02-1988,Male,"184 River Drive, Johannesburg, South Africa",CN4642032,Individual,13-07-2024,Low
CUS142824,Miriam Ito,Brazil,04-02-1965,Female,"147 Hill Court, São Paulo, Brazil",MA0603412,Individual,14-03-2019,Low
CUS142825,Miriam Reyes,Syria,22-05-1960,Female,"615 Oak Way, Aleppo, Syria",MA3553898,Individual,08-06-2024,Low
CUS142826,Jose Maria Negrete Luna,Iran,16-12-1977,Male,"500 Oak Way, Mashhad, Iran",XL5818809,Business,21-07-2024,High
CUS142827,Geova Buritica Hincapie,Venezuela,28-03-1968,Female,"955 Oak Street, Caracas, Venezuela",OD9240138,Business,22-04-2024,High
CUS142828,Wei Diallo,Canada,07-02-1987,Male,"274 Hill Drive, Vancouver, Canada",NA0941127,Individual,30-08-2022,Low
CUS142829,J. Luis Llanos Gazia,Russia,06-10-1951,Male,"199 Hill Boulevard, Saint Petersburg, Russia",NZ9847797,Individual,13-10-2021,High
CUS142830,Samuel Wang,Iran,15-11-1981,Male,"853 Oak Road, Tehran, Iran",II6976468,Individual,04-10-2018,Low
CUS142831,Andrei Martinez,Saudi Arabia,24-10-1993,Male,"232 Main Lane, Medina, Saudi Arabia",WM1558328,Individual,23-05-2019,Low
CUS142832,Kwame Singh,Bangladesh,19-04-1960,Male,"101 River Court, Sylhet, Bangladesh",BF6189873,Individual,28-11-2020,Medium
CUS142833,Ethan Ali,Egypt,10-01-1977,Male,"455 Queen Boulevard, Cairo, Egypt",SR7403290,Individual,10-11-2017,Low
CUS142834,Carlos Diallo,Ethiopia,11-06-1994,Male,"114 Central Boulevard, Mekelle, Ethiopia",UY7311273,Individual,19-09-2020,Low
CUS142835,Adaeze Ito,Turkey,26-08-1975,Female,"557 Queen Drive, Istanbul, Turkey",CY2812692,Individual,03-07-2020,Low
CUS142836,David Nicolas Gozalez Gonzalez,Syria,04-01-1955,Female,"735 Central Road, Homs, Syria",TK2823351,Individual,18-05-2021,High
CUS142837,Emmanuel Chen,Pakistan,11-08-1991,Male,"94 Green Boulevard, Peshawar, Pakistan",OG4638705,Individual,24-04-2016,Low
CUS142838,Hana Diallo,Saudi Arabia,20-05-2006,Female,"900 Queen Boulevard, Jeddah, Saudi Arabia",KG0679538,Individual,25-08-2015,Low
CUS142839,Carlos Kim,South Africa,23-09-1979,Male,"519 Park Drive, Pretoria, South Africa",JE8678423,Individual,28-10-2023,Low
CUS142840,Mikhail Smith,Japan,31-07-1954,Male,"925 Main Road, Tokyo, Japan",UL4356142,Individual,05-11-2021,Low
CUS142841,Sofia Martinez,France,23-04-2007,Female,"148 Queen Court, Lyon, France",XP5141966,Business,10-06-2020,Medium
CUS142842,Ravi Johnson,Canada,20-12-1953,Male,"24 Green Road, Vancouver, Canada",TM9696257,Individual,03-02-2016,Low
CUS142843,Wei Nwosu,France,30-08-1960,Male,"607 Queen Boulevard, Marseille, France",DV5540412,Individual,09-11-2018,Low
CUS142844,David Diallo,Pakistan,03-11-2001,Male,"160 Park Avenue, Islamabad, Pakistan",XR6675046,Individual,17-11-2024,Medium
CUS142845,Sofia Kowalski,Pakistan,22-08-1988,Female,"635 Queen Drive, Karachi, Pakistan",XF0893419,Individual,10-07-2020,Low
CUS142846,Andrei Kowalski,UAE,03-01-2005,Male,"172 Green Avenue, Sharjah, UAE",CY5963403,Individual,30-08-2017,Low
CUS142847,Cesar Morfain Morfin,Ghana,28-06-1979,Female,"399 Oak Drive, Kumasi, Ghana",ZL0015626,Individual,16-07-2018,High
CUS142848,Larissa Ahmed,Germany,11-03-1979,Female,"710 Central Road, Berlin, Germany",XB0117184,Individual,13-09-2019,Medium
CUS142849,Roheit Pawar,India,27-02-1990,Male,"991 Lake Road, Mumbai, India",IO5518397,Individual,09-04-2021,Medium
CUS142850,Larissa Singh,Italy,31-07-2001,Female,"797 Main Avenue, Rome, Italy",CN5835992,Business,30-12-2020,Low
CUS142851,Nikolai Petrovich Semisotov,Spain,23-11-1961,Female,"561 River Road, Barcelona, Spain",XH9046423,Business,18-10-2017,High
CUS142852,Leila Moreira,France,20-01-1966,Female,"909 Main Drive, Bordeaux, France",NM6431788,Individual,11-02-2023,Medium
CUS142853,Fatima Silva,Bangladesh,17-01-2002,Female,"638 Queen Drive, Sylhet, Bangladesh",LI3922995,Individual,20-03-2023,Low
CUS142854,Anya Nwosu,Kenya,15-07-2003,Female,"583 King Street, Mombasa, Kenya",JQ3707654,Individual,30-12-2017,Low
CUS142855,Zara Ahmed,Italy,31-05-1979,Female,"636 Lake Boulevard, Milan, Italy",TY4595705,Individual,16-02-2024,Low
CUS142856,Ravi Tanaka,Indonesia,12-06-2002,Male,"637 Hill Street, Jakarta, Indonesia",IN8431975,Business,18-01-2019,Low
CUS142857,Siti Reyes,UAE,20-04-1964,Female,"139 Park Way, Dubai, UAE",ES9899675,Individual,13-05-2018,Medium
CUS142858,Chloe Tanaka,India,23-04-1963,Female,"262 Main Drive, Bangalore, India",NJ3635422,Individual,16-11-2018,Medium
CUS142859,Svetlana Smith,Iran,24-05-1994,Female,"474 Lake Way, Tabriz, Iran",IQ7108109,Individual,21-10-2015,Medium
CUS142860,Mikhail Okafor,Kenya,16-03-1991,Male,"195 River Way, Nairobi, Kenya",TN7188961,Individual,25-02-2020,Low
CUS142861,James Brown,Egypt,05-09-1999,Male,"604 Green Avenue, Alexandria, Egypt",XM2715967,Individual,30-10-2024,Low
CUS142862,Noah Kowalski,Indonesia,20-06-2004,Male,"918 Park Boulevard, Surabaya, Indonesia",GM9692497,Individual,25-10-2016,Low
CUS142863,Rania Silva,Indonesia,21-06-1978,Female,"246 Lake Lane, Surabaya, Indonesia",FV7832001,Individual,01-07-2021,Medium
CUS142864,Volkovva Volkova,Russia,22-10-1971,Female,"18 Central Boulevard, Saint Petersburg, Russia",EB1277929,Individual,06-01-2024,Medium
CUS142865,Dmitri Andersen,Venezuela,10-12-1951,Male,"809 Green Way, Valencia, Venezuela",FF0742112,Individual,18-10-2024,Low
CUS142866,Tariq Fernandez,Russia,02-04-1997,Male,"539 Oak Way, Saint Petersburg, Russia",QW9060440,Individual,02-12-2019,Low
CUS142867,Priya Wang,Ethiopia,19-02-1979,Female,"753 Main Drive, Addis Ababa, Ethiopia",UC4948801,Business,27-04-2024,Medium
CUS142868,Mikhail Martinez,Turkey,11-05-1988,Male,"608 Queen Road, Bursa, Turkey",WK1297479,Individual,09-10-2020,Medium
CUS142869,Amina Brown,Pakistan,08-05-1959,Female,"471 Hill Drive, Peshawar, Pakistan",UW0160389,Individual,01-01-2020,Low
CUS142870,Sergey Anatolyevich Gavrilov,Canada,12-03-2002,Female,"732 Lake Avenue, Toronto, Canada",XL5550546,Individual,28-11-2018,High
CUS142871,Larissa Johnson,China,02-07-1984,Female,"127 Oak Way, Beijing, China",QN4514198,Individual,21-09-2022,Low
CUS142872,Arjun Moreira,Russia,09-10-1948,Male,"674 Queen Road, Saint Petersburg, Russia",SU5720018,Individual,09-02-2024,Low
CUS142873,Hana Nwosu,Turkey,05-06-1952,Female,"978 Queen Street, Izmir, Turkey",IP0344191,Individual,02-06-2015,Low
CUS142874,Kashanaimehr Kashanimehr,Russia,20-06-1946,Male,"618 King Lane, Kazan, Russia",GY2349094,Business,15-09-2016,High
CUS142875,Wei Smith,Saudi Arabia,24-01-2008,Male,"796 Hill Road, Jeddah, Saudi Arabia",IT8471243,Individual,14-12-2020,Low
CUS142876,Grace Ivanov,Canada,04-02-1988,Female,"564 King Avenue, Vancouver, Canada",RN9678386,Individual,08-10-2016,Low
CUS142877,Diego Brown,Egypt,18-02-1998,Male,"437 River Drive, Alexandria, Egypt",IG4421848,Business,11-02-2020,Low
CUS142878,Patrick Martinez,Pakistan,21-10-1952,Male,"754 Oak Way, Karachi, Pakistan",QM9071103,Individual,12-02-2020,Low
CUS142879,Mei Nguyen,Turkey,19-01-1968,Female,"893 Oak Court, Izmir, Turkey",NK2504159,Business,28-12-2024,Low
CUS142880,Xii Jinping,China,15-06-1953,Male,"378 Oak Drive, Shanghai, China",GH4228838,Individual,18-04-2015,High
CUS142881,Svetlana Smith,Malaysia,19-08-1994,Female,"525 Lake Lane, Penang, Malaysia",SU1848556,Individual,25-06-2023,Low
CUS142882,Elena Okafor,Malaysia,21-08-2002,Female,"133 King Street, Kuala Lumpur, Malaysia",SM7077951,Individual,09-04-2020,Low
CUS142883,Justin Trudeau,Canada,25-12-1971,Male,"900 King Road, Toronto, Canada",BK7243460,Individual,13-09-2023,High
CUS142884,Kenji Kim,Syria,29-09-1967,Male,"94 Main Court, Aleppo, Syria",AA8609086,Individual,30-06-2015,Low
CUS142885,Fatima Kumar,Canada,12-10-2001,Female,"217 River Street, Montreal, Canada",XG8747065,Individual,01-09-2022,Low
CUS142886,Oliver Nwosu,Malaysia,26-02-1960,Male,"844 Oak Drive, Johor Bahru, Malaysia",ID3992259,Individual,04-02-2019,Medium
CUS142887,Chloe Chen,UAE,28-11-1955,Female,"169 Main Lane, Abu Dhabi, UAE",EW3284501,Individual,07-10-2019,Medium
CUS142888,Nadia Bakshi,Ghana,06-03-1976,Female,"990 Queen Lane, Kumasi, Ghana",SZ4793508,Individual,01-08-2017,Low
CUS142889,Hassan Johnson,China,16-01-1986,Male,"598 King Road, Shenzhen, China",LJ4087258,Individual,31-12-2024,Low
CUS142890,Wei Garcia,China,14-06-1990,Male,"888 Main Drive, Shanghai, China",XA2200522,Individual,10-07-2019,Low
CUS142891,Pierre Poilievre,Canada,03-06-1979,Male,"606 Oak Court, Vancouver, Canada",WP3513766,Individual,27-12-2023,Medium
CUS142892,Patrick Wang,Spain,18-04-1948,Male,"599 Lake Lane, Valencia, Spain",RH1114730,Individual,13-03-2017,Low
CUS142893,Kirill Mikhailovich Kovalchuk,Mexico,18-11-1972,Female,"191 Lake Way, Mexico City, Mexico",KX9952334,Business,03-12-2020,High
CUS142894,Yasmin Kumar,China,01-11-1959,Female,"120 Hill Court, Shenzhen, China",LL0123889,Individual,16-06-2015,Medium
CUS142895,Yusuf Nguyen,United States,19-04-1960,Male,"268 King Road, Chicago, United States",AY8031696,Individual,01-11-2017,Low
CUS142896,Oliver Chen,Malaysia,27-06-1977,Male,"918 Green Drive, Kuala Lumpur, Malaysia",DJ5855816,Individual,24-04-2016,Medium
CUS142897,Grace Ivanov,Turkey,28-08-2001,Female,"831 Lake Drive, Bursa, Turkey",JM9788473,Individual,23-12-2020,Low
CUS142898,Mohammed Brown,Canada,29-09-2007,Male,"648 Central Drive, Calgary, Canada",EA9464505,Individual,21-09-2022,Low
CUS142899,Chen Müller,Saudi Arabia,31-01-1979,Male,"266 Park Street, Riyadh, Saudi Arabia",IN6431042,Individual,25-02-2023,Medium
CUS142900,Elena Okafor,Malaysia,10-09-1970,Female,"302 Hill Boulevard, Kuala Lumpur, Malaysia",MB6740459,Business,05-06-2015,Low
CUS142901,Chen Bakshi,Indonesia,22-03-2006,Male,"178 Oak Street, Surabaya, Indonesia",UK9368084,Individual,20-09-2020,Low
CUS142902,Hamidrreza Azimian,Iran,23-04-1967,Female,"899 Main Way, Tehran, Iran",FH7747661,Individual,24-08-2022,High
CUS142903,Yasmin Ali,China,26-07-1996,Female,"387 Central Way, Shanghai, China",KH1632545,Business,20-05-2019,Low
CUS142904,Amir Ahmed,Ghana,25-04-1959,Male,"722 Oak Boulevard, Accra, Ghana",SB3319707,Individual,06-10-2023,Low
CUS142905,Y. Mikhailovich Milekhin,Venezuela,25-05-1997,Female,"943 Central Boulevard, Valencia, Venezuela",ET9391066,Business,10-04-2019,High
CUS142906,Anya Chen,Russia,19-05-1995,Female,"309 King Road, Novosibirsk, Russia",ND1478785,Individual,08-02-2019,Low
CUS142907,Mohammed Kim,Turkey,14-07-1996,Male,"433 River Road, Istanbul, Turkey",ZQ2014646,Business,07-05-2021,Medium
CUS142908,Ingrid Kowalski,United States,03-08-1968,Female,"357 King Drive, New York, United States",NQ9196231,Individual,16-02-2018,Low
CUS142909,Hatem Elsaid Farid Ibrahim Sakr,Syria,06-04-1958,Male,"179 River Way, Aleppo, Syria",JI9178552,Individual,13-11-2018,High
CUS142910,Kwame Fernandez,Ethiopia,12-04-1950,Male,"479 Green Avenue, Addis Ababa, Ethiopia",CZ5722300,Individual,07-05-2016,Medium
CUS142911,Nityanand Rai,India,15-06-1970,Male,"79 Central Court, Bangalore, India",DE3779852,Individual,08-06-2015,Medium
CUS142912,Carlos Patel,Bangladesh,30-05-1993,Male,"653 King Avenue, Dhaka, Bangladesh",VY5185502,Individual,20-05-2020,Low
CUS142913,Oliver Fernandez,South Korea,11-07-1969,Male,"587 Park Avenue, Seoul, South Korea",ME2741967,Business,19-12-2023,Medium
CUS142914,Nadia Ali,France,26-05-2006,Female,"984 King Boulevard, Lyon, France",FS4302754,Individual,06-10-2020,Medium
CUS142915,Kenji Martinez,India,16-11-1955,Male,"217 River Drive, Kolkata, India",YJ5617699,Business,04-05-2021,Low
CUS142916,Virendra Kumar,India,22-06-1952,Male,"465 Green Way, Chennai, India",QH5437963,Individual,08-10-2022,High
CUS142917,Sara Patel,South Africa,20-09-1980,Female,"337 Park Lane, Pretoria, South Africa",GG5320483,Individual,31-07-2022,Low
CUS142918,David Moreira,South Africa,05-03-1966,Male,"903 Main Lane, Pretoria, South Africa",QM4764036,Business,08-06-2016,Low
CUS142919,Yasmin Brown,Bangladesh,03-07-1968,Female,"336 Lake Road, Dhaka, Bangladesh",ZP1100026,Individual,25-03-2020,Medium
CUS142920,Grace Okafor,UK,27-03-1950,Female,"872 King Way, Birmingham, UK",RX1475734,Business,05-01-2019,Low
CUS142921,Arjun Tanaka,Italy,02-02-1974,Male,"360 Park Boulevard, Turin, Italy",ZE0325070,Individual,21-02-2023,Medium
CUS142922,Myo Myint Oo,Russia,06-05-1949,Female,"852 Green Boulevard, Moscow, Russia",KS1308074,Business,21-01-2020,High
CUS142923,James Johnson,India,22-04-1968,Male,"851 River Road, Chennai, India",ON9126223,Individual,19-08-2020,Medium
CUS142924,Amina Ivanov,South Africa,05-01-1966,Female,"850 River Way, Johannesburg, South Africa",PT3257271,Individual,06-07-2019,Low
CUS142925,Felix Brown,Pakistan,23-07-1990,Male,"615 Park Street, Karachi, Pakistan",HC1357147,Individual,07-05-2021,Low
CUS142926,Grace Nguyen,South Africa,21-09-1972,Female,"872 Park Way, Pretoria, South Africa",BQ5641165,Individual,06-10-2024,Medium
CUS142927,Valentin Valentinovich Demidov,Nigeria,23-10-1957,Female,"560 Green Drive, Kano, Nigeria",BL4462439,Business,31-10-2017,High
CUS142928,Grace Reyes,Turkey,09-11-1985,Female,"520 Park Road, Ankara, Turkey",LY4454593,Individual,15-05-2017,Medium
CUS142929,Adaeze Silva,Brazil,07-10-1991,Female,"89 Green Court, Brasília, Brazil",XY4372521,Individual,18-11-2018,Medium
CUS142930,Adaeze Ivanov,France,25-05-1964,Female,"961 Main Road, Marseille, France",OX6622731,Business,04-03-2019,Low
CUS142931,Morteza Farasatpour,Pakistan,08-01-1956,Female,"642 Park Way, Karachi, Pakistan",BO0754328,Individual,15-05-2022,High
CUS142932,Ivan Nwosu,Syria,02-06-1952,Male,"439 Central Road, Homs, Syria",FU4717585,Individual,23-09-2020,Low
CUS142933,Amina Park,UK,26-05-1978,Female,"345 Oak Boulevard, Leeds, UK",KE3518975,Individual,27-03-2016,Low
CUS142934,Leila Chen,Ethiopia,17-08-1959,Female,"358 Park Road, Addis Ababa, Ethiopia",WE1528559,Individual,26-05-2021,Low
CUS142935,Adaeze Ahmed,Nigeria,25-12-1995,Female,"994 Main Way, Lagos, Nigeria",OG2766264,Individual,31-10-2021,Low
CUS142936,Ingrid Johnson,Mexico,29-12-1971,Female,"318 King Road, Monterrey, Mexico",XO6825602,Individual,13-07-2017,Low
CUS142937,Yusuf Nguyen,Indonesia,23-09-1981,Male,"152 King Boulevard, Medan, Indonesia",OV9441486,Individual,04-10-2015,Medium
CUS142938,Isabella Singh,Kenya,29-07-1979,Female,"287 Main Street, Nairobi, Kenya",UL8001436,Business,17-09-2018,Low
CUS142939,Samuel Garcia,UAE,05-12-1958,Male,"621 Main Avenue, Abu Dhabi, UAE",VH3152955,Individual,01-10-2017,Low
CUS142940,Olga Ito,Spain,26-08-1984,Female,"151 Hill Way, Madrid, Spain",YU3657533,Individual,07-10-2016,Medium
CUS142941,Sushilkumar Shinde,India,04-09-1941,Male,"821 Queen Boulevard, Bangalore, India",JQ5235268,Individual,09-04-2017,High
CUS142942,Zara Kim,Bangladesh,18-12-1972,Female,"213 Lake Lane, Chittagong, Bangladesh",RA6979273,Individual,11-07-2019,Low
CUS142943,Tariq Reyes,France,31-03-1982,Male,"385 Oak Way, Lyon, France",AN8289864,Individual,14-01-2023,Low
CUS142944,Olga Mikhailova,Russia,03-12-1972,Female,"903 Lake Drive, Moscow, Russia",FS3124502,Individual,18-12-2022,Medium
CUS142945,Rfael Rfael,Argentina,29-01-1961,Male,"948 Hill Court, Capital City, Argentina",HJ2495308,Individual,22-04-2020,High
CUS142946,Amina Smith,UAE,15-04-2007,Female,"65 Central Street, Sharjah, UAE",CS2294915,Business,11-01-2021,Low
CUS142947,Andrei Andersen,Spain,17-12-1968,Male,"491 Main Road, Barcelona, Spain",PK9285682,Individual,04-06-2023,Low
CUS142948,Ahmed Fernandez,Iran,06-07-1957,Male,"235 River Road, Tabriz, Iran",MR1816906,Individual,04-06-2023,Low
CUS142949,Noah Nguyen,Bangladesh,30-04-1976,Male,"844 Central Court, Sylhet, Bangladesh",GY9415495,Business,30-12-2016,Low
CUS142950,Shavkat Mirziyoyev,Uzbekistan,24-07-1957,Male,"646 Green Boulevard, Capital City, Uzbekistan",ZD6149843,Individual,19-04-2016,High
CUS142951,Xavier Becerra,United States,26-01-1958,Male,"19 Central Way, New York, United States",IY6658292,Individual,03-01-2015,Medium
CUS142952,Yuki Okafor,Ethiopia,31-10-1990,Female,"339 Lake Avenue, Dire Dawa, Ethiopia",TU5314081,Business,11-06-2022,Medium
CUS142953,Oliver Chen,Turkey,24-04-1974,Male,"644 King Street, Bursa, Turkey",XW1167328,Individual,08-10-2015,Low
CUS142954,Carlos Tanaka,India,04-06-1977,Male,"777 Central Drive, Chennai, India",JA0223883,Individual,14-03-2019,Low
CUS142955,Noah Diallo,Spain,11-12-1972,Male,"769 Green Road, Seville, Spain",XE1198580,Individual,03-06-2021,Low
CUS142956,A. Zare,Nigeria,05-04-1972,Female,"954 Hill Lane, Abuja, Nigeria",DJ5237451,Individual,26-11-2017,High
CUS142957,Anya Ahmed,Indonesia,07-03-1989,Female,"492 Main Court, Jakarta, Indonesia",YP4241552,Business,11-03-2020,Medium
CUS142958,Samuel Patel,Germany,14-04-1973,Male,"564 Hill Way, Munich, Germany",FK3408437,Business,25-11-2021,Low
CUS142959,Patrick Patel,Mexico,17-10-2005,Male,"190 Queen Avenue, Puebla, Mexico",XL4747896,Individual,30-09-2021,Low
CUS142960,Andrei Müller,South Africa,11-03-1956,Male,"193 King Way, Cape Town, South Africa",GP5991729,Individual,12-08-2020,Low
CUS142961,Fatima Martinez,Nigeria,18-06-2006,Female,"680 Lake Avenue, Abuja, Nigeria",JO6457166,Individual,30-09-2020,Low
CUS142962,Salamov Nurid Denilbekovich,Iran,14-09-2000,Male,"443 Park Drive, Isfahan, Iran",PU4839188,Individual,02-08-2019,High
CUS142963,Zara Tanaka,Indonesia,21-12-1999,Female,"766 Lake Road, Medan, Indonesia",CB9136077,Individual,24-11-2024,Low
CUS142964,Yuki Silva,Turkey,07-11-1954,Female,"706 Green Drive, Istanbul, Turkey",PY7887520,Individual,08-06-2021,Low
CUS142965,Anya Kim,Russia,30-01-1956,Female,"48 Park Drive, Kazan, Russia",JI8539077,Individual,20-02-2018,Low
CUS142966,Anya Andersen,South Africa,12-04-1950,Female,"886 Oak Court, Johannesburg, South Africa",VS1207721,Business,06-01-2018,Medium
CUS142967,Sara Martinez,Mexico,26-12-1984,Female,"62 Lake Drive, Mexico City, Mexico",KM6092603,Individual,21-10-2016,Low
CUS142968,Julia Johnson,Ethiopia,06-10-2002,Female,"482 Hill Avenue, Dire Dawa, Ethiopia",KM1551296,Individual,12-11-2021,Low
CUS142969,Arjun Kim,Ethiopia,02-11-1992,Male,"486 Main Drive, Mekelle, Ethiopia",MX4854334,Individual,26-12-2023,Low
